Index,Group,DMY,MissingPrevDays,Year,Day,January,February,March,April,May,June,July,August,September,October,November,December,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Holiday,Carnival,LentFasting,Ramadan,ChristmasSeason,DailyAvg,WeeklyAvg,MinSales,MaxSales,DailyBusyness,WeeklyBusyness,2to5
604,0,7/9/2018,0,2018,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,857.955539,701.3806977,225.3,2380.77,0.2935116,0.2208709,723.05
605,0,7/10/2018,0,2018,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,857.7321854,672.8355814,225.3,2380.77,0.293408,0.2076278,825.42
606,0,7/11/2018,0,2018,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,857.6787769,696.4274419,225.3,2380.77,0.2933832,0.218573,708.05
607,0,7/12/2018,0,2018,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,857.4318647,723.6531395,225.3,2380.77,0.2932687,0.2312039,1009.6
608,0,7/13/2018,0,2018,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,857.6825535,829.1101163,225.3,2380.77,0.293385,0.2801292,1040.47
609,0,7/14/2018,0,2018,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,857.9831908,1190.008605,225.3,2380.77,0.2935245,0.447563,1405.64
610,0,7/15/2018,0,2018,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,858.8824631,1188.43046,225.3,2380.77,0.2939417,0.4468308,1291.96
611,0,7/16/2018,0,2018,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,859.5924262,701.6297701,225.3,2380.77,0.2942711,0.2209865,1002.3
612,0,7/17/2018,0,2018,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,859.8259902,674.5894253,225.3,2380.77,0.2943794,0.2084415,972.63
613,0,7/18/2018,0,2018,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860.0103105,696.5610345,225.3,2380.77,0.2944649,0.2186349,1030.21
614,0,7/19/2018,0,2018,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,860.2879608,726.9398851,225.3,2380.77,0.2945937,0.2327288,1213.88
615,0,7/20/2018,0,2018,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,860.8638436,831.5395402,225.3,2380.77,0.2948609,0.2812563,1007.28
616,0,7/21/2018,0,2018,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,861.1019187,1192.487126,225.3,2380.77,0.2949714,0.4487129,1602.34
617,0,7/22/2018,0,2018,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,862.3052273,1189.606932,225.3,2380.77,0.2955296,0.4473766,1270.94
618,0,7/23/2018,0,2018,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,862.9675203,705.0464773,225.3,2380.77,0.2958369,0.2225716,783.47
619,0,7/24/2018,0,2018,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,862.8388835,677.97625,225.3,2380.77,0.2957772,0.2100128,1238.37
620,0,7/25/2018,0,2018,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,863.4455574,700.3525,225.3,2380.77,0.2960587,0.2203939,710.73
621,0,7/26/2018,0,2018,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,863.1992419,732.4732955,225.3,2380.77,0.2959444,0.2352959,963.45
622,0,7/27/2018,0,2018,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,863.3606763,833.5365909,225.3,2380.77,0.2960193,0.2821828,1135.16
623,0,7/28/2018,0,2018,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,863.7976527,1197.144545,225.3,2380.77,0.296222,0.4508736,1559.62
624,0,7/29/2018,0,2018,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,864.9145425,1190.520787,225.3,2380.77,0.2967402,0.4478006,1629.32
625,0,7/30/2018,0,2018,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,866.1395513,705.9276404,225.3,2380.77,0.2973085,0.2229804,632.65
626,0,7/31/2018,0,2018,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,865.765968,684.272809,225.3,2380.77,0.2971352,0.212934,823.38
627,0,8/1/2018,0,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,865.6982588,700.4691011,225.3,2380.77,0.2971038,0.220448,1192.59
628,0,8/2/2018,0,2018,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,866.2196172,735.0685393,225.3,2380.77,0.2973456,0.2364999,1020.07
629,0,8/3/2018,0,2018,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,866.4646019,836.925618,225.3,2380.77,0.2974593,0.2837551,1014.36
630,0,8/4/2018,0,2018,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,866.6997297,1201.217303,225.3,2380.77,0.2975684,0.4527631,1625.89
631,0,8/5/2018,0,2018,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,867.9047937,1195.396333,225.3,2380.77,0.2981275,0.4500626,1778.15
632,0,8/6/2018,0,2018,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,869.3473376,705.1134444,225.3,2380.77,0.2987967,0.2226027,872.29
633,0,8/7/2018,0,2018,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,869.3519937,685.8184444,225.3,2380.77,0.2987989,0.2136511,586.76
634,0,8/8/2018,0,2018,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,868.9055608,705.9371111,225.3,2380.77,0.2985918,0.2229848,919.79
635,0,8/9/2018,0,2018,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,868.9858202,738.2352222,225.3,2380.77,0.298629,0.2379691,882.82
636,0,8/10/2018,0,2018,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,869.0076063,838.8971111,225.3,2380.77,0.2986391,0.2846698,1001.55
637,0,8/11/2018,0,2018,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,869.2160063,1205.935889,225.3,2380.77,0.2987358,0.4549522,1807.19
638,0,8/12/2018,0,2018,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870.6884929,1201.80022,225.3,2380.77,0.2994189,0.4530335,1758.96
639,0,8/13/2018,0,2018,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,872.080768,706.9505495,225.3,2380.77,0.3000648,0.223455,1007.46
640,0,8/14/2018,0,2018,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,872.2926291,684.7298901,225.3,2380.77,0.3001631,0.213146,850.36
641,0,8/15/2018,0,2018,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,872.2583594,708.2871429,225.3,2380.77,0.3001472,0.2240751,927.46
642,0,8/16/2018,0,2018,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,872.3444774,739.8240659,225.3,2380.77,0.3001872,0.2387062,864.66
643,0,8/17/2018,0,2018,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,872.3325078,840.6845055,225.3,2380.77,0.3001816,0.285499,1012.4
644,0,8/18/2018,0,2018,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,872.5503421,1212.543077,225.3,2380.77,0.3002827,0.4580175,1962.85
645,0,8/19/2018,0,2018,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,874.243354,1207.856304,225.3,2380.77,0.3010681,0.4558432,1584.03
646,0,8/20/2018,0,2018,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,875.3437984,710.2169565,225.3,2380.77,0.3015787,0.2249704,662.17
647,0,8/21/2018,0,2018,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,875.013808,686.5302174,225.3,2380.77,0.3014256,0.2139813,710.6
648,0,8/22/2018,0,2018,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,874.7596909,710.6694565,225.3,2380.77,0.3013077,0.2251803,658.49
649,0,8/23/2018,0,2018,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,874.4259414,741.1809783,225.3,2380.77,0.3011529,0.2393357,730.78
650,0,8/24/2018,0,2018,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,874.2046071,842.5509783,225.3,2380.77,0.3010502,0.2863649,962.41
651,0,8/25/2018,0,2018,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,874.3403077,1220.698587,225.3,2380.77,0.3011131,0.4618012,1884.23
652,0,8/26/2018,0,2018,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,875.8915975,1211.901183,225.3,2380.77,0.3018328,0.4577197,1790.15
653,0,8/27/2018,0,2018,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,877.2938344,709.7003226,225.3,2380.77,0.3024834,0.2247307,760.39
654,0,8/28/2018,0,2018,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,877.1148086,686.7890323,225.3,2380.77,0.3024003,0.2141013,763.5
655,0,8/29/2018,0,2018,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,876.9410856,710.1083871,225.3,2380.77,0.3023197,0.22492,876.66
656,0,8/30/2018,0,2018,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,876.9406565,741.0691398,225.3,2380.77,0.3023195,0.2392838,891.69
657,0,8/31/2018,0,2018,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,876.9631402,843.8397849,225.3,2380.77,0.30233,0.2869628,1426.43
658,0,9/1/2018,0,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,877.7994673,1227.833333,225.3,2380.77,0.302718,0.4651112,1336.7
659,0,9/2/2018,0,2018,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,878.4968845,1218.052766,225.3,2380.77,0.3030415,0.4605737,1756.29
660,0,9/3/2018,0,2018,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,879.8288923,710.2395745,225.3,2380.77,0.3036595,0.2249809,1402.66
661,0,9/4/2018,0,2018,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,880.6210606,687.6051064,225.3,2380.77,0.304027,0.21448,617.76
662,0,9/5/2018,0,2018,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,880.2233888,711.8802128,225.3,2380.77,0.3038425,0.225742,873.64
663,0,9/6/2018,0,2018,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,880.2134441,742.6714894,225.3,2380.77,0.3038379,0.2400272,916.78
664,0,9/7/2018,0,2018,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,880.2685973,850.0375532,225.3,2380.77,0.3038635,0.2898382,1129.13
665,0,9/8/2018,0,2018,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,880.6433886,1228.991489,225.3,2380.77,0.3040374,0.4656486,1633.74
666,0,9/9/2018,0,2018,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,881.7758647,1223.718421,225.3,2380.77,0.3045627,0.4632022,1835.57
667,0,9/10/2018,0,2018,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,883.207988,717.5282105,225.3,2380.77,0.3052272,0.2283624,809.39
668,0,9/11/2018,0,2018,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,883.0973163,686.8698947,225.3,2380.77,0.3051758,0.2141389,723.85
669,0,9/12/2018,0,2018,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,882.8589222,713.5829474,225.3,2380.77,0.3050652,0.226532,1133.03
670,0,9/13/2018,0,2018,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,883.23287,744.5042105,225.3,2380.77,0.3052387,0.2408775,726.08
671,0,9/14/2018,0,2018,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,882.9983134,852.9753684,225.3,2380.77,0.3051299,0.2912012,959.19
672,0,9/15/2018,0,2018,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,883.1118629,1233.252,225.3,2380.77,0.3051826,0.4676252,1986.05
673,0,9/16/2018,0,2018,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,884.7531399,1230.091875,225.3,2380.77,0.305944,0.4661591,1980.45
674,0,9/17/2018,0,2018,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,886.3812184,718.4851042,225.3,2380.77,0.3066993,0.2288063,666.16
675,0,9/18/2018,0,2018,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886.0544807,687.2551042,225.3,2380.77,0.3065478,0.2143176,914.36
676,0,9/19/2018,0,2018,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886.0964148,717.9521875,225.3,2380.77,0.3065672,0.2285591,2031.82
677,0,9/20/2018,0,2018,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,887.7912722,744.3122917,225.3,2380.77,0.3073535,0.2407885,810.64
678,0,9/21/2018,0,2018,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,887.6773117,854.0817708,225.3,2380.77,0.3073006,0.2917145,1414.08
679,0,9/22/2018,0,2018,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,888.4537168,1241.093646,225.3,2380.77,0.3076608,0.4712632,2123.21
680,0,9/23/2018,0,2018,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,890.2722091,1237.827526,225.3,2380.77,0.3085045,0.4697479,1582.5
681,0,9/24/2018,0,2018,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,891.2901912,717.9456701,225.3,2380.77,0.3089768,0.228556,645.94
682,0,9/25/2018,0,2018,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,890.9299119,689.5963918,225.3,2380.77,0.3088096,0.2154038,835.26
683,0,9/26/2018,0,2018,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,890.8482845,731.4972165,225.3,2380.77,0.3087718,0.2348431,640.66
684,0,9/27/2018,0,2018,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,890.4819766,744.9960825,225.3,2380.77,0.3086018,0.2411057,739.51
685,0,9/28/2018,0,2018,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,890.2612573,859.8549485,225.3,2380.77,0.3084994,0.2943928,1097.69
686,0,9/29/2018,0,2018,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,890.564073,1250.187629,225.3,2380.77,0.3086399,0.4754822,2432.77
687,0,9/30/2018,0,2018,30,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,892.8121866,1241.344592,225.3,2432.77,0.3023879,0.4602756,1832.54
688,0,10/1/2018,0,2018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,894.1800582,717.2109184,225.3,2432.77,0.3030075,0.2228392,1105.38
689,0,10/2/2018,0,2018,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,894.4870349,691.0827551,225.3,2432.77,0.3031466,0.211003,874.18
690,0,10/3/2018,0,2018,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,894.4575617,730.5703061,225.3,2432.77,0.3031333,0.2288911,1050.67
691,0,10/4/2018,0,2018,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,894.6839565,744.940102,225.3,2432.77,0.3032358,0.2354008,1868.62
692,0,10/5/2018,0,2018,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,896.0934153,862.2818367,225.3,2432.77,0.3038743,0.2885574,1153.21
693,0,10/6/2018,0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,896.4649711,1262.254796,225.3,2432.77,0.3040426,0.4697481,1865.89
694,0,10/7/2018,0,2018,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,897.8638528,1247.316263,225.3,2432.77,0.3046763,0.4629808,1518.03
695,0,10/8/2018,0,2018,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,898.757464,721.1318182,225.3,2432.77,0.3050811,0.2246154,968.29
696,0,10/9/2018,0,2018,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,898.8575108,692.9322222,225.3,2432.77,0.3051265,0.2118408,721.48
697,0,10/10/2018,0,2018,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,898.602658,733.8036364,225.3,2432.77,0.305011,0.2303559,735.08
698,0,10/11/2018,0,2018,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,898.3680488,756.290404,225.3,2432.77,0.3049047,0.2405425,891.73
699,0,10/12/2018,0,2018,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,898.3585387,865.2205051,225.3,2432.77,0.3049004,0.2898887,1023.38
700,0,10/13/2018,0,2018,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,898.5373963,1268.352121,225.3,2432.77,0.3049814,0.4725102,1836.29
701,0,10/14/2018,0,2018,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,899.8770429,1250.0234,225.3,2432.77,0.3055883,0.4642072,1953.13
702,0,10/15/2018,0,2018,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,901.3795435,723.6034,225.3,2432.77,0.306269,0.2257351,953.94
703,0,10/16/2018,0,2018,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,901.454416,693.2177,225.3,2432.77,0.3063029,0.2119701,876.4
704,0,10/17/2018,0,2018,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,901.4187767,733.8164,225.3,2432.77,0.3062867,0.2303616,1608.62
705,0,10/18/2018,0,2018,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,902.4233239,757.6448,225.3,2432.77,0.3067418,0.2411561,727.57
706,0,10/19/2018,0,2018,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,902.175305,866.8021,225.3,2432.77,0.3066294,0.2906051,1428.62
707,0,10/20/2018,0,2018,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,902.9209773,1274.0315,225.3,2432.77,0.3069672,0.475083,1927.43
708,0,10/21/2018,0,2018,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,904.3700707,1256.984851,225.3,2432.77,0.3076237,0.4673608,2040.03
709,0,10/22/2018,0,2018,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,905.9741102,725.8839604,225.3,2432.77,0.3083503,0.2267682,767.03
710,0,10/23/2018,0,2018,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,905.7781382,695.0313861,225.3,2432.77,0.3082616,0.2127917,522.34
711,0,10/24/2018,0,2018,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,905.2380845,742.4778218,225.3,2432.77,0.3080169,0.2342853,698.49
712,0,10/25/2018,0,2018,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,904.9472996,757.3470297,225.3,2432.77,0.3078852,0.2410212,915.52
713,0,10/26/2018,0,2018,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,904.9621489,872.3646535,225.3,2432.77,0.3078919,0.293125,1075.07
714,0,10/27/2018,0,2018,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,905.2007293,1280.500792,225.3,2432.77,0.308,0.4780137,1890.6
715,0,10/28/2018,0,2018,28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,906.5808403,1264.661765,225.3,2432.77,0.3086252,0.4708385,1519.9
716,0,10/29/2018,0,2018,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,907.4386294,726.2873529,225.3,2432.77,0.3090138,0.2269509,812.75
717,0,10/30/2018,0,2018,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,907.3063827,693.3383333,225.3,2432.77,0.3089539,0.2120248,813.8
718,0,10/31/2018,0,2018,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,0,0,0,0,907.1759693,742.0465686,225.3,2432.77,0.3088948,0.23409,1058.33
719,0,11/1/2018,0,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,907.3864903,758.8977451,225.3,2432.77,0.3089902,0.2417237,899.79
720,0,11/2/2018,0,2018,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,907.3759249,874.3519608,225.3,2432.77,0.3089854,0.2940253,1142.83
721,0,11/3/2018,0,2018,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,907.7029444,1286.482157,225.3,2432.77,0.3091335,0.4807233,1883.25
722,0,11/4/2018,0,2018,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,909.0559917,1267.139806,225.3,2432.77,0.3097464,0.471961,1411.73
723,0,11/5/2018,0,2018,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,909.7522161,727.1267961,225.3,2432.77,0.3100618,0.2273312,1008.82
724,0,11/6/2018,0,2018,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,909.8892393,694.5078641,225.3,2432.77,0.3101239,0.2125546,786.08
725,0,11/7/2018,0,2018,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20,0,0,0,0,909.718232,745.1172816,225.3,2432.77,0.3100464,0.235481,779.72
726,0,11/8/2018,0,2018,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,909.5389241,760.2656311,225.3,2432.77,0.3099652,0.2423433,622.32
727,0,11/9/2018,0,2018,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,909.1433058,876.9585437,225.3,2432.77,0.309786,0.2952061,1105.96
728,0,11/10/2018,0,2018,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,909.4140303,1292.276019,225.3,2432.77,0.3099086,0.4833479,1966.05
729,0,11/11/2018,0,2018,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,0,0,0,0,910.8654533,1268.530096,225.3,2432.77,0.3105661,0.4725908,1670.03
730,0,11/12/2018,0,2018,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,911.9068313,729.8353846,225.3,2432.77,0.3110379,0.2285582,937.23
731,0,11/13/2018,0,2018,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,911.9415205,695.3883654,225.3,2432.77,0.3110536,0.2129535,1140.72
732,0,11/14/2018,0,2018,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,912.254487,745.45,225.3,2432.77,0.3111954,0.2356317,1525.31
733,0,11/15/2018,0,2018,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,913.0919945,758.9392308,225.3,2432.77,0.3115748,0.2417425,1066.56
734,0,11/16/2018,0,2018,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,913.3013643,879.1604808,225.3,2432.77,0.3116696,0.2962036,1252.95
735,0,11/17/2018,0,2018,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,913.7641008,1298.754615,225.3,2432.77,0.3118793,0.4862828,1973.19
736,0,11/18/2018,0,2018,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,915.2054966,1272.353905,225.3,2432.77,0.3125322,0.4743231,1844.12
737,0,11/19/2018,0,2018,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,916.4676087,731.8105714,225.3,2432.77,0.313104,0.229453,966.59
